Index,Trace_Name,station_code,event_time,Subset,True_Time_s,Coarse_Pred_s,Final_Pred_s,Coarse_Error_s,Final_Error_s,Coarse_Abs_Error_s,Final_Abs_Error_s,station_lon,station_lat,event_lon,event_lat,Mw,depth_km,epicentral_distance_km,basin
496,acCHB0101104111716,CHB010,2011-04-11 17:16:00,training,84.09099609,66.18192871,63.64498901,-17.90906738,-20.44600708,17.90906738,20.44600708,140.5637,35.7086,140.67,36.95,7.0,6,138.37,Kanto Basin
497,acCHB0111104111716,CHB011,2011-04-11 17:16:00,training,94.58400391,77.50863281,66.61097595,-17.07537109,-27.97302795,17.07537109,27.97302795,140.4971,35.5877,140.67,36.95,7.0,6,152.27,Kanto Basin
498,acCHB0121104111716,CHB012,2011-04-11 17:16:00,training,63.90799805,65.96136719,62.8685791,2.053369141,-1.039418945,2.053369141,1.039418945,140.3436,35.5721,140.67,36.95,7.0,6,155.98,Kanto Basin
499,acCHB0171104111716,CHB017,2011-04-11 17:16:00,training,75.39100098,73.30285156,74.36528564,-2.088149414,-1.025715332,2.088149414,1.025715332,140.0734,35.2976,140.67,36.95,7.0,6,191.39,Kanto Basin
500,acCHB0221104111716,CHB022,2011-04-11 17:16:00,training,69.825,71.85797852,69.27392456,2.032978516,-0.551075439,2.032978516,0.551075439,139.8555,35.3033,140.67,36.95,7.0,6,197.17,Kanto Basin
501,acCHB0241104111716,CHB024,2011-04-11 17:16:00,training,54.41,56.16902344,52.48437866,1.759023438,-1.925621338,1.759023438,1.925621338,140.0781,35.6337,140.67,36.95,7.0,6,155.68,Kanto Basin
502,acKNG0021104111716,KNG002,2011-04-11 17:16:00,training,75.24799805,75.43404297,74.55432983,0.186044922,-0.693668213,0.186044922,0.693668213,139.6334,35.4372,140.67,36.95,7.0,6,192.22,Kanto Basin
503,acSIT0011104111716,SIT001,2011-04-11 17:16:00,training,50.09700195,50.65418945,50.09636719,0.5571875,-0.000634766,0.5571875,0.000634766,139.1938,36.2431,140.67,36.95,7.0,6,153.44,Kanto Basin
504,acSIT0081104111716,SIT008,2011-04-11 17:16:00,training,48.22299805,46.87466309,48.64533203,-1.348334961,0.422333984,1.348334961,0.422333984,139.7456,35.9829,140.67,36.95,7.0,6,135.63,Kanto Basin
505,acSIT0091104111716,SIT009,2011-04-11 17:16:00,training,61.23700195,56.17527832,54.93398193,-5.061723633,-6.30302002,5.061723633,6.30302002,139.4826,35.9033,140.67,36.95,7.0,6,157.58,Kanto Basin
506,acTKY0071104111716,TKY007,2011-04-11 17:16:00,holdout_evaluation,53.64899902,56.35820313,54.59030029,2.709204102,0.94130127,2.709204102,0.94130127,139.6864,35.7111,140.67,36.95,7.0,6,163.52,Kanto Basin
507,acCHB0081104112042,CHB008,2011-04-11 20:42:00,training,32.18,34.14386719,30.904729,1.963867188,-1.275270996,1.963867188,1.275270996,139.9027,35.6556,140.636,36.962,5.9,11,159.43,Kanto Basin
508,acCHB0091104112042,CHB009,2011-04-11 20:42:00,holdout_evaluation,25.26800049,27.57445801,25.79720825,2.30645752,0.529207764,2.30645752,0.529207764,140.2378,35.5871,140.636,36.962,5.9,11,156.99,Kanto Basin
509,acCHB0111104112042,CHB011,2011-04-11 20:42:00,holdout_evaluation,35.18199951,39.66562012,36.85235718,4.483620605,1.670357666,4.483620605,1.670357666,140.4971,35.5877,140.636,36.962,5.9,11,153.32,Kanto Basin
510,acCHB0121104112042,CHB012,2011-04-11 20:42:00,holdout_evaluation,45.92899902,52.30941406,51.12327515,6.380415039,5.194276123,6.380415039,5.194276123,140.3436,35.5721,140.636,36.962,5.9,11,156.76,Kanto Basin
511,acCHB0151104112042,CHB015,2011-04-11 20:42:00,training,28.76699951,37.91190186,28.11074524,9.144902344,-0.656254272,9.144902344,0.656254272,139.9199,35.3738,140.636,36.962,5.9,11,187.93,Kanto Basin
512,acCHB0171104112042,CHB017,2011-04-11 20:42:00,training,51.87700195,52.62907715,52.61484375,0.752075195,0.737841797,0.752075195,0.737841797,140.0734,35.2976,140.636,36.962,5.9,11,191.84,Kanto Basin
513,acIBR0091104112042,IBR009,2011-04-11 20:42:00,training,54.68299805,50.12571289,49.95292969,-4.557285156,-4.730068359,4.557285156,4.730068359,139.7037,36.185,140.636,36.962,5.9,11,119.98,Kanto Basin
514,acSIT0031104112042,SIT003,2011-04-11 20:42:00,training,62.78,57.50687012,61.19230469,-5.273129883,-1.587695313,5.273129883,1.587695313,139.6969,36.0721,140.636,36.962,5.9,11,129.75,Kanto Basin
515,acSIT0091104112042,SIT009,2011-04-11 20:42:00,training,24.54600098,24.24418457,23.79448975,-0.301816406,-0.75151123,0.301816406,0.75151123,139.4826,35.9033,140.636,36.962,5.9,11,156.54,Kanto Basin
516,acSIT0101104112042,SIT010,2011-04-11 20:42:00,training,52.47200195,49.02410156,53.01070313,-3.447900391,0.538701172,3.447900391,0.538701172,139.6478,35.9071,140.636,36.962,5.9,11,146.88,Kanto Basin
517,acCHB0011104121407,CHB001,2011-04-12 14:07:00,training,39.52399902,39.15349121,41.53259033,-0.370507812,2.008591309,0.370507812,2.008591309,139.8731,35.9571,140.64,37.05,6.4,15,139.52,Kanto Basin
518,acCHB0011104212237,CHB001,2011-04-21 22:37:00,training,38.68,40.74408936,38.63668457,2.064089355,-0.04331543,2.064089355,0.04331543,139.8731,35.9571,140.688,35.672,6.0,46,80.03,Kanto Basin
519,acCHB0011105200946,CHB001,2011-05-20 09:46:00,holdout_evaluation,18.81,19.67302124,17.13115234,0.86302124,-1.678847656,0.86302124,1.678847656,139.8731,35.9571,141.178,35.797,5.8,36,118.91,Kanto Basin
520,acCHB0011107100957,CHB001,2011-07-10 09:57:00,training,72.155,72.7676709,68.63537598,0.612670898,-3.519624023,0.612670898,3.519624023,139.8731,35.9571,143.511,38.029,7.3,34,396.76,Kanto Basin
521,acCHB0011111240424,CHB001,2011-11-24 04:24:00,training,27.17199951,27.172771,25.96118774,0.000771484,-1.210811768,0.000771484,1.210811768,139.8731,35.9571,141.615,37.327,6.1,45,217.61,Kanto Basin
522,acCHB0021106091938,CHB002,2011-06-09 19:38:00,training,43.135,43.61526855,42.30069092,0.480268555,-0.834309082,0.480268555,0.834309082,139.9024,35.7871,140.973,36.494,5.7,13,124.18,Kanto Basin
523,acCHB0021107100957,CHB002,2011-07-10 09:57:00,training,76.975,77.21809082,75.24447388,0.24309082,-1.730526123,0.24309082,1.730526123,139.9024,35.7871,143.511,38.029,7.3,34,406.25,Kanto Basin
524,acCHB0021111201023,CHB002,2011-11-20 10:23:00,training,32.22600098,34.0459082,32.59697998,1.819907227,0.370979004,1.819907227,0.370979004,139.9024,35.7871,140.59,36.707,5.3,9,119.44,Kanto Basin
525,acCHB0031104121407,CHB003,2011-04-12 14:07:00,holdout_evaluation,50.75600098,41.35370117,38.44619873,-9.402299805,-12.30980225,9.402299805,12.30980225,140.0577,35.7926,140.64,37.05,6.4,15,149.21,Kanto Basin
526,acCHB0031104131008,CHB003,2011-04-13 10:08:00,training,38.40300049,28.61990967,38.56712402,-9.78309082,0.164123535,9.78309082,0.164123535,140.0577,35.7926,140.71,36.912,5.7,5,137.5,Kanto Basin
527,acCHB0031104212237,CHB003,2011-04-21 22:37:00,training,44.01799805,47.10290527,42.01450073,3.084907227,-2.003497314,3.084907227,2.003497314,140.0577,35.7926,140.688,35.672,6.0,46,58.45,Kanto Basin
528,acCHB0031106091938,CHB003,2011-06-09 19:38:00,training,40.50899902,38.90256104,37.51496826,-1.606437988,-2.994030762,1.606437988,2.994030762,140.0577,35.7926,140.973,36.494,5.7,13,113.3,Kanto Basin
529,acCHB0031107100957,CHB003,2011-07-10 09:57:00,training,72.23299805,68.71932129,70.80636475,-3.513676758,-1.426633301,3.513676758,1.426633301,140.0577,35.7926,143.511,38.029,7.3,34,395.05,Kanto Basin
530,acCHB0031111201023,CHB003,2011-11-20 10:23:00,training,36.91899902,33.27666992,37.10112305,-3.642329102,0.182124023,3.642329102,0.182124023,140.0577,35.7926,140.59,36.707,5.3,9,112.32,Kanto Basin
531,acCHB0031111240424,CHB003,2011-11-24 04:24:00,holdout_evaluation,39.34,32.70338867,37.10055176,-6.636611328,-2.239448242,6.636611328,2.239448242,140.0577,35.7926,141.615,37.327,6.1,45,220.12,Kanto Basin
532,acCHB0061107100957,CHB006,2011-07-10 09:57:00,training,70.80700195,68.16764648,67.55769043,-2.639355469,-3.249311523,2.639355469,3.249311523,140.3073,35.779,143.511,38.029,7.3,34,379.08,Kanto Basin
533,acCHB0061111240424,CHB006,2011-11-24 04:24:00,training,32.90699951,28.74742676,34.29571289,-4.159572754,1.388713379,4.159572754,1.388713379,140.3073,35.779,141.615,37.327,6.1,45,208.02,Kanto Basin
534,acCHB0071104121407,CHB007,2011-04-12 14:07:00,training,40.38,36.03776367,39.11216797,-4.342236328,-1.267832031,4.342236328,1.267832031,140.2246,35.7237,140.64,37.05,6.4,15,152.09,Kanto Basin
535,acCHB0071104131008,CHB007,2011-04-13 10:08:00,training,42.98200195,39.06693359,44.71449707,-3.915068359,1.732495117,3.915068359,1.732495117,140.2246,35.7237,140.71,36.912,5.7,5,139.11,Kanto Basin
536,acCHB0071107100957,CHB007,2011-07-10 09:57:00,training,70.00899902,67.70820801,70.94908203,-2.300791016,0.940083008,2.300791016,0.940083008,140.2246,35.7237,143.511,38.029,7.3,34,388.74,Kanto Basin
537,acCHB0071111240424,CHB007,2011-11-24 04:24:00,holdout_evaluation,29.77300049,31.30999512,32.30026367,1.536994629,2.527263184,1.536994629,2.527263184,140.2246,35.7237,141.615,37.327,6.1,45,217.29,Kanto Basin
538,acCHB0081104120808,CHB008,2011-04-12 08:08:00,training,86.13799805,81.01055664,82.54375488,-5.127441406,-3.594243164,5.127441406,3.594243164,139.9027,35.6556,140.87,35.479,6.4,26,89.67,Kanto Basin
539,acCHB0081107100957,CHB008,2011-07-10 09:57:00,training,74.50100098,73.80632813,72.9415332,-0.694672852,-1.559467773,0.694672852,1.559467773,139.9027,35.6556,143.511,38.029,7.3,34,415.57,Kanto Basin
540,acCHB0091104121407,CHB009,2011-04-12 14:07:00,training,26.85199951,29.44928711,26.1060022,2.597287598,-0.745997314,2.597287598,0.745997314,140.2378,35.5871,140.64,37.05,6.4,15,166.61,Kanto Basin
541,acCHB0091104131008,CHB009,2011-04-13 10:08:00,holdout_evaluation,46.485,36.95493896,46.39853516,-9.530061035,-0.086464844,9.530061035,0.086464844,140.2378,35.5871,140.71,36.912,5.7,5,153.29,Kanto Basin
542,acCHB0091104212237,CHB009,2011-04-21 22:37:00,training,74.38399902,72.10511719,77.78967285,-2.278881836,3.405673828,2.278881836,3.405673828,140.2378,35.5871,140.688,35.672,6.0,46,41.77,Kanto Basin
543,acCHB0101104121407,CHB010,2011-04-12 14:07:00,training,59.08200195,53.49455566,50.54636353,-5.587446289,-8.535638428,5.587446289,8.535638428,140.5637,35.7086,140.64,37.05,6.4,15,149.31,Kanto Basin
544,acCHB0101107100957,CHB010,2011-07-10 09:57:00,training,47.26899902,49.03518555,47.88163574,1.766186523,0.612636719,1.766186523,0.612636719,140.5637,35.7086,143.511,38.029,7.3,34,367.81,Kanto Basin
545,acCHB0101111240424,CHB010,2011-11-24 04:24:00,holdout_evaluation,40.48,41.48584961,41.65970215,1.005849609,1.179702148,1.005849609,1.179702148,140.5637,35.7086,141.615,37.327,6.1,45,203.0,Kanto Basin
546,acCHB0111104121407,CHB011,2011-04-12 14:07:00,training,68.80600098,59.30605469,69.53130127,-9.499946289,0.725300293,9.499946289,0.725300293,140.4971,35.5877,140.64,37.05,6.4,15,163.1,Kanto Basin
547,acCHB0111106091938,CHB011,2011-06-09 19:38:00,holdout_evaluation,63.77200195,56.46612305,54.04758301,-7.305878906,-9.724418945,7.305878906,9.724418945,140.4971,35.5877,140.973,36.494,5.7,13,109.48,Kanto Basin
548,acCHB0111107100957,CHB011,2011-07-10 09:57:00,training,67.195,72.15467773,64.24477661,4.959677734,-2.950223389,4.959677734,2.950223389,140.4971,35.5877,143.511,38.029,7.3,34,381.64,Kanto Basin
549,acCHB0121104121407,CHB012,2011-04-12 14:07:00,training,48.65,52.41915039,47.49890869,3.769150391,-1.151091309,3.769150391,1.151091309,140.3436,35.5721,140.64,37.05,6.4,15,166.47,Kanto Basin
550,acCHB0121104131008,CHB012,2011-04-13 10:08:00,training,58.91299805,57.50332031,59.97697266,-1.409677734,1.063974609,1.409677734,1.063974609,140.3436,35.5721,140.71,36.912,5.7,5,152.57,Kanto Basin
551,acCHB0121105200946,CHB012,2011-05-20 09:46:00,training,60.26200195,56.03722656,61.03027832,-4.224775391,0.768276367,4.224775391,0.768276367,140.3436,35.5721,141.178,35.797,5.8,36,79.4,Kanto Basin
552,acCHB0121106091938,CHB012,2011-06-09 19:38:00,holdout_evaluation,63.68100098,53.15817383,60.30736816,-10.52282715,-3.373632812,10.52282715,3.373632812,140.3436,35.5721,140.973,36.494,5.7,13,117.1,Kanto Basin
553,acCHB0121107100957,CHB012,2011-07-10 09:57:00,holdout_evaluation,76.29100098,72.02052734,73.05557129,-4.270473633,-3.235429688,4.270473633,3.235429688,140.3436,35.5721,143.511,38.029,7.3,34,392.59,Kanto Basin
554,acCHB0121111201023,CHB012,2011-11-20 10:23:00,training,44.03700195,46.10296387,44.34484619,2.065961914,0.307844238,2.065961914,0.307844238,140.3436,35.5721,140.59,36.707,5.3,9,128.12,Kanto Basin
555,acCHB0121111240424,CHB012,2011-11-24 04:24:00,training,39.26899902,39.77435303,35.86479492,0.505354004,-3.404204102,0.505354004,3.404204102,140.3436,35.5721,141.615,37.327,6.1,45,225.85,Kanto Basin
556,acCHB0131104120808,CHB013,2011-04-12 08:08:00,training,65.92600098,65.39489258,60.81249756,-0.531108398,-5.113503418,0.531108398,5.113503418,140.2892,35.4294,140.87,35.479,6.4,26,52.9,Kanto Basin
557,acCHB0131104121407,CHB013,2011-04-12 14:07:00,training,40.58399902,41.06981445,40.39927612,0.48581543,-0.1847229,0.48581543,0.1847229,140.2892,35.4294,140.64,37.05,6.4,15,182.93,Kanto Basin
558,acCHB0131104131008,CHB013,2011-04-13 10:08:00,training,30.46699951,31.56425049,30.82291504,1.097250977,0.355915527,1.097250977,0.355915527,140.2892,35.4294,140.71,36.912,5.7,5,169.13,Kanto Basin
559,acCHB0131107100957,CHB013,2011-07-10 09:57:00,training,32.73100098,34.22156494,33.34240479,1.490563965,0.611403809,1.490563965,0.611403809,140.2892,35.4294,143.511,38.029,7.3,34,407.37,Kanto Basin
560,acCHB0131111240424,CHB013,2011-11-24 04:24:00,training,24.15100098,31.38008789,28.78903931,7.229086914,4.63803833,7.229086914,4.63803833,140.2892,35.4294,141.615,37.327,6.1,45,242.09,Kanto Basin
561,acCHB0141104121407,CHB014,2011-04-12 14:07:00,training,69.06700195,67.34545898,71.01918457,-1.721542969,1.952182617,1.721542969,1.952182617,140.0454,35.471,140.64,37.05,6.4,15,183.49,Kanto Basin
562,acCHB0141105200946,CHB014,2011-05-20 09:46:00,training,67.06100098,70.50361328,71.95899414,3.442612305,4.897993164,3.442612305,4.897993164,140.0454,35.471,141.178,35.797,5.8,36,108.59,Kanto Basin
563,acCHB0141107100957,CHB014,2011-07-10 09:57:00,training,79.62299805,77.65616211,79.47010986,-1.966835937,-0.152888184,1.966835937,0.152888184,140.0454,35.471,143.511,38.029,7.3,34,419.75,Kanto Basin
564,acCHB0141111240424,CHB014,2011-11-24 04:24:00,holdout_evaluation,73.93600098,54.82272949,55.45153564,-19.11327148,-18.48446533,19.11327148,18.48446533,140.0454,35.471,141.615,37.327,6.1,45,249.64,Kanto Basin
565,acCHB0151104212237,CHB015,2011-04-21 22:37:00,training,100.655,101.8969043,100.6426135,1.241904297,-0.012386475,1.241904297,0.012386475,139.9199,35.3738,140.688,35.672,6.0,46,77.02,Kanto Basin
566,acCHB0151107100957,CHB015,2011-07-10 09:57:00,training,52.41899902,52.18590332,51.4568457,-0.233095703,-0.96215332,0.233095703,0.96215332,139.9199,35.3738,143.511,38.029,7.3,34,435.44,Kanto Basin
567,acCHB0171104121407,CHB017,2011-04-12 14:07:00,training,65.96299805,68.89049805,64.01367432,2.9275,-1.94932373,2.9275,1.94932373,140.0734,35.2976,140.64,37.05,6.4,15,201.38,Kanto Basin
568,acCHB0171104131008,CHB017,2011-04-13 10:08:00,training,54.37299805,58.68459961,54.81062012,4.311601563,0.43762207,4.311601563,0.43762207,140.0734,35.2976,140.71,36.912,5.7,5,188.4,Kanto Basin
569,acCHB0171106091938,CHB017,2011-06-09 19:38:00,training,69.28100098,66.84800293,66.49134277,-2.432998047,-2.789658203,2.432998047,2.789658203,140.0734,35.2976,140.973,36.494,5.7,13,155.77,Kanto Basin
570,acCHB0171107100957,CHB017,2011-07-10 09:57:00,training,81.67700195,77.47556641,84.11377441,-4.201435547,2.436772461,4.201435547,2.436772461,140.0734,35.2976,143.511,38.029,7.3,34,431.51,Kanto Basin
571,acCHB0221104121407,CHB022,2011-04-12 14:07:00,training,48.59100098,51.21169922,51.2452478,2.620698242,2.654246826,2.620698242,2.654246826,139.8555,35.3033,140.64,37.05,6.4,15,206.59,Kanto Basin
572,acCHB0221107100957,CHB022,2011-07-10 09:57:00,training,33.485,33.66108398,34.18936035,0.176083984,0.704360352,0.176083984,0.704360352,139.8555,35.3033,143.511,38.029,7.3,34,445.08,Kanto Basin
573,acCHB0221107250351,CHB022,2011-07-25 03:51:00,training,25.75199951,26.49908447,26.68291626,0.747084961,0.930916748,0.747084961,0.930916748,139.8555,35.3033,141.63,37.705,6.3,46,310.59,Kanto Basin
574,acCHB0241104131008,CHB024,2011-04-13 10:08:00,holdout_evaluation,42.27799805,32.47668945,35.25064453,-9.801308594,-7.027353516,9.801308594,7.027353516,140.0781,35.6337,140.71,36.912,5.7,5,153.01,Kanto Basin
575,acCHB0241107100957,CHB024,2011-07-10 09:57:00,training,95.99599609,84.77570313,85.48416016,-11.22029297,-10.51183594,11.22029297,10.51183594,140.0781,35.6337,143.511,38.029,7.3,34,405.27,Kanto Basin
576,acCHB0241111201023,CHB024,2011-11-20 10:23:00,training,26.07899902,26.85778809,26.89456909,0.778789062,0.815570068,0.778789062,0.815570068,140.0781,35.6337,140.59,36.707,5.3,9,127.89,Kanto Basin
577,acGNM0071104120808,GNM007,2011-04-12 08:08:00,training,38.58399902,35.6224585,40.30276855,-2.961540527,1.718769531,2.961540527,1.718769531,139.0093,36.4637,140.87,35.479,6.4,26,200.06,Kanto Basin
578,acGNM0071104131008,GNM007,2011-04-13 10:08:00,training,28.85300049,26.77283203,31.88333008,-2.080168457,3.03032959,2.080168457,3.03032959,139.0093,36.4637,140.71,36.912,5.7,5,159.63,Kanto Basin
579,acGNM0071107100957,GNM007,2011-07-10 09:57:00,training,68.23100098,67.9519043,71.45989258,-0.27909668,3.228891602,0.27909668,3.228891602,139.0093,36.4637,143.511,38.029,7.3,34,434.76,Kanto Basin
580,acGNM0071109212230,GNM007,2011-09-21 22:30:00,training,43.17100098,36.34812744,36.73733643,-6.822873535,-6.433664551,6.822873535,6.433664551,139.0093,36.4637,140.58,36.734,5.2,9,143.4,Kanto Basin
581,acGNM0071110101146,GNM007,2011-10-10 11:46:00,training,30.90699951,24.87600586,28.58810791,-6.030993652,-2.318891602,6.030993652,2.318891602,139.0093,36.4637,141.488,37.504,5.6,47,248.69,Kanto Basin
582,acGNM0071111201023,GNM007,2011-11-20 10:23:00,training,26.29699951,26.03182373,29.28095703,-0.265175781,2.98395752,0.265175781,2.98395752,139.0093,36.4637,140.59,36.707,5.3,9,143.7,Kanto Basin
583,acGNM0081104121407,GNM008,2011-04-12 14:07:00,training,40.50800049,39.88196045,42.97270752,-0.626040039,2.464707031,0.626040039,2.464707031,139.1368,36.3479,140.64,37.05,6.4,15,155.1,Kanto Basin
584,acGNM0081106091938,GNM008,2011-06-09 19:38:00,training,24.43899902,26.12625977,24.51952881,1.687260742,0.080529785,1.687260742,0.080529785,139.1368,36.3479,140.973,36.494,5.7,13,165.09,Kanto Basin
585,acGNM0081107100957,GNM008,2011-07-10 09:57:00,training,37.52699951,31.47472656,35.12859619,-6.052272949,-2.39840332,6.052272949,2.39840332,139.1368,36.3479,143.511,38.029,7.3,34,430.15,Kanto Basin
586,acGNM0081107250351,GNM008,2011-07-25 03:51:00,training,32.09399902,29.88146484,34.26993408,-2.21253418,2.175935059,2.21253418,2.175935059,139.1368,36.3479,141.63,37.705,6.3,46,267.86,Kanto Basin
587,acGNM0081109212230,GNM008,2011-09-21 22:30:00,holdout_evaluation,22.63399902,25.78330811,29.40080566,3.149309082,6.766806641,3.149309082,6.766806641,139.1368,36.3479,140.58,36.734,5.2,9,135.89,Kanto Basin
588,acGNM0081111201023,GNM008,2011-11-20 10:23:00,training,25.31199951,25.40676514,28.1120459,0.094765625,2.800046387,0.094765625,2.800046387,139.1368,36.3479,140.59,36.707,5.3,9,135.85,Kanto Basin
589,acGNM0131104120808,GNM013,2011-04-12 08:08:00,training,36.89399902,33.71269043,37.46475098,-3.181308594,0.570751953,3.181308594,0.570751953,139.0174,36.3181,140.87,35.479,6.4,26,191.18,Kanto Basin
590,acGNM0131107100957,GNM013,2011-07-10 09:57:00,training,43.28399902,41.65226563,44.86738037,-1.631733398,1.583381348,1.631733398,1.583381348,139.0174,36.3181,143.511,38.029,7.3,34,441.19,Kanto Basin
591,acIBR0091104212237,IBR009,2011-04-21 22:37:00,training,63.53,62.39339844,62.55240967,-1.136601563,-0.977590332,1.136601563,0.977590332,139.7037,36.185,140.688,35.672,6.0,46,105.4,Kanto Basin
592,acIBR0091105200946,IBR009,2011-05-20 09:46:00,training,52.80700195,52.77378906,56.93757813,-0.033212891,4.130576172,0.033212891,4.130576172,139.7037,36.185,141.178,35.797,5.8,36,139.48,Kanto Basin
593,acIBR0091106091938,IBR009,2011-06-09 19:38:00,holdout_evaluation,33.07699951,35.25182617,33.9668103,2.17482666,0.889810791,2.17482666,0.889810791,139.7037,36.185,140.973,36.494,5.7,13,118.77,Kanto Basin
594,acIBR0091107100957,IBR009,2011-07-10 09:57:00,training,61.9,63.07201172,61.76460449,1.172011719,-0.135395508,1.172011719,0.135395508,139.7037,36.185,143.511,38.029,7.3,34,394.96,Kanto Basin
595,acIBR0091107250351,IBR009,2011-07-25 03:51:00,training,49.68299805,49.96622559,50.14550781,0.283227539,0.462509766,0.283227539,0.462509766,139.7037,36.185,141.63,37.705,6.3,46,240.55,Kanto Basin
596,acIBR0091109212230,IBR009,2011-09-21 22:30:00,holdout_evaluation,42.71100098,40.26943848,48.5175,-2.4415625,5.806499023,2.4415625,5.806499023,139.7037,36.185,140.58,36.734,5.2,9,99.34,Kanto Basin
597,acIBR0091111240424,IBR009,2011-11-24 04:24:00,holdout_evaluation,37.86699951,40.33358398,38.28616943,2.466584473,0.419169922,2.466584473,0.419169922,139.7037,36.185,141.615,37.327,6.1,45,212.4,Kanto Basin
598,acKNG0011107100957,KNG001,2011-07-10 09:57:00,training,33.62800049,30.3501123,33.12071777,-3.277888184,-0.507282715,3.277888184,0.507282715,139.7061,35.5291,143.511,38.029,7.3,34,438.22,Kanto Basin
599,acKNG0021104121407,KNG002,2011-04-12 14:07:00,training,72.07700195,72.01614258,73.59588379,-0.060859375,1.518881836,0.060859375,1.518881836,139.6334,35.4372,140.64,37.05,6.4,15,200.77,Kanto Basin
600,acKNG0021107100957,KNG002,2011-07-10 09:57:00,training,57.475,58.24032227,56.63034912,0.765322266,-0.844650879,0.765322266,0.844650879,139.6334,35.4372,143.511,38.029,7.3,34,449.88,Kanto Basin
601,acSIT0011104131008,SIT001,2011-04-13 10:08:00,training,43.155,45.36789063,50.94316406,2.212890625,7.788164063,2.212890625,7.788164063,139.1938,36.2431,140.71,36.912,5.7,5,154.47,Kanto Basin
602,acSIT0011107100957,SIT001,2011-07-10 09:57:00,training,40.84699951,36.27092773,34.70564209,-4.576071777,-6.141357422,4.576071777,6.141357422,139.1938,36.2431,143.511,38.029,7.3,34,431.09,Kanto Basin
603,acSIT0021107100957,SIT002,2011-07-10 09:57:00,training,49.21399902,48.75493164,46.8581311,-0.459067383,-2.35586792,0.459067383,2.35586792,139.3888,36.1478,143.511,38.029,7.3,34,421.19,Kanto Basin
604,acSIT0031107100957,SIT003,2011-07-10 09:57:00,training,84.20200195,83.87950195,82.31161621,-0.3225,-1.890385742,0.3225,1.890385742,139.6969,36.0721,143.511,38.029,7.3,34,402.34,Kanto Basin
605,acSIT0081104131008,SIT008,2011-04-13 10:08:00,training,33.89399902,32.52135742,33.15170166,-1.372641602,-0.742297363,1.372641602,0.742297363,139.7456,35.9829,140.71,36.912,5.7,5,134.59,Kanto Basin
606,acSIT0081104212237,SIT008,2011-04-21 22:37:00,training,70.22899902,59.29879883,67.44642334,-10.9302002,-2.782575684,10.9302002,2.782575684,139.7456,35.9829,140.688,35.672,6.0,46,91.73,Kanto Basin
607,acSIT0081106091938,SIT008,2011-06-09 19:38:00,training,29.40100098,32.03179443,30.42728638,2.630793457,1.0262854,2.630793457,1.0262854,139.7456,35.9829,140.973,36.494,5.7,13,123.88,Kanto Basin
608,acSIT0081107100957,SIT008,2011-07-10 09:57:00,training,40.22399902,40.28542725,37.43960205,0.061428223,-2.784396973,0.061428223,2.784396973,139.7456,35.9829,143.511,38.029,7.3,34,404.37,Kanto Basin
609,acSIT0091104131008,SIT009,2011-04-13 10:08:00,training,22.27,27.80263184,26.14168457,5.532631836,3.87168457,5.532631836,3.87168457,139.4826,35.9033,140.71,36.912,5.7,5,156.99,Kanto Basin
610,acSIT0091106091938,SIT009,2011-06-09 19:38:00,training,29.50899902,27.73725342,28.97098145,-1.771745605,-0.538017578,1.771745605,0.538017578,139.4826,35.9033,140.973,36.494,5.7,13,148.99,Kanto Basin
611,acSIT0091107100957,SIT009,2011-07-10 09:57:00,training,32.54800049,27.50697754,34.02616943,-5.041022949,1.478168945,5.041022949,1.478168945,139.4826,35.9033,143.511,38.029,7.3,34,428.84,Kanto Basin
612,acSIT0091107250351,SIT009,2011-07-25 03:51:00,training,30.43100098,31.17054199,33.56227051,0.739541016,3.131269531,0.739541016,3.131269531,139.4826,35.9033,141.63,37.705,6.3,46,276.91,Kanto Basin
613,acSIT0091111201023,SIT009,2011-11-20 10:23:00,training,24.06199951,25.33417236,25.41674683,1.272172852,1.354747314,1.272172852,1.354747314,139.4826,35.9033,140.59,36.707,5.3,9,133.54,Kanto Basin
614,acSIT0091111240424,SIT009,2011-11-24 04:24:00,training,40.86399902,38.05104248,37.60973389,-2.812956543,-3.254265137,2.812956543,3.254265137,139.4826,35.9033,141.615,37.327,6.1,45,247.54,Kanto Basin
615,acSIT0101107100957,SIT010,2011-07-10 09:57:00,training,66.80600098,63.0813623,65.22270996,-3.724638672,-1.583291016,3.724638672,1.583291016,139.6478,35.9071,143.511,38.029,7.3,34,416.43,Kanto Basin
616,acSIT0111104121407,SIT011,2011-04-12 14:07:00,training,69.81,62.93214844,68.1016748,-6.877851563,-1.708325195,6.877851563,1.708325195,139.7214,35.8098,140.64,37.05,6.4,15,160.53,Kanto Basin
617,acSIT0111107100957,SIT011,2011-07-10 09:57:00,training,40.91199951,42.40569824,41.94690186,1.49369873,1.034902344,1.49369873,1.034902344,139.7214,35.8098,143.511,38.029,7.3,34,417.53,Kanto Basin
618,acSIT0111111201023,SIT011,2011-11-20 10:23:00,training,31.36300049,30.95658936,34.37256348,-0.406411133,3.009562988,0.406411133,3.009562988,139.7214,35.8098,140.59,36.707,5.3,9,126.56,Kanto Basin
619,acSIT0131104121407,SIT013,2011-04-12 14:07:00,training,27.98600098,28.44345703,29.35444824,0.457456055,1.368447266,0.457456055,1.368447266,139.4659,35.7966,140.64,37.05,6.4,15,174.52,Kanto Basin
